SegmentID,Time_Period,Avg_Risk_Score,Avg_Volume,Category,PULocationID,PU_in_taxi_clean,Segment_in_traffic
2696,All_Day,0.4865615,0.32759255,Safe Flow,84.0,True,True
4917,All_Day,0.47710595,0.021170687,Safe Flow,118.0,True,True
4918,All_Day,0.74575865,0.2021816,Hidden Danger,118.0,True,True
5491,All_Day,0.52990925,1.9630358,Safe Congestion,23.0,True,True
7384,All_Day,0.670716,0.31900445,Safe Flow,176.0,True,True
7431,All_Day,0.447858,0.41072363,Safe Flow,176.0,True,True
7566,All_Day,0.68480974,0.9294823,Safe Flow,118.0,True,True
7570,All_Day,0.3574784,2.3480718,Safe Congestion,176.0,True,True
8070,All_Day,0.47901312,3.0442464,Safe Congestion,118.0,True,True
8127,All_Day,0.28756618,3.7933323,Safe Congestion,118.0,True,True
8841,All_Day,0.6603887,1.2466124,Safe Flow,251.0,True,True
9017,All_Day,0.4211464,1.081057,Safe Flow,251.0,True,True
10198,All_Day,0.39848208,0.12467353,Safe Flow,206.0,True,True
10669,All_Day,0.44741672,0.52579504,Safe Flow,172.0,True,True
11060,All_Day,0.4689607,0.7283761,Safe Flow,172.0,True,True
12562,All_Day,0.504272,0.294884,Safe Flow,206.0,True,True
12620,All_Day,0.26028696,0.006083884,Safe Flow,251.0,True,True
12646,All_Day,0.40077555,0.0017821478,Safe Flow,206.0,True,True
12675,All_Day,0.44688436,0.111937314,Safe Flow,206.0,True,True
12676,All_Day,0.5418361,0.13335381,Safe Flow,206.0,True,True
12806,All_Day,0.50882286,0.06372715,Safe Flow,118.0,True,True
12946,All_Day,0.36871216,0.11716086,Safe Flow,118.0,True,True
12974,All_Day,0.6922886,0.018558918,Safe Flow,115.0,True,True
12986,All_Day,0.54281485,0.0075894915,Safe Flow,245.0,True,True
13483,All_Day,0.404053,0.002734675,Safe Flow,245.0,True,True
13496,All_Day,0.62512463,0.0018436011,Safe Flow,115.0,True,True
15110,All_Day,0.46817443,2.2411122,Safe Congestion,115.0,True,True
15116,All_Day,0.4915498,0.9320633,Safe Flow,,False,True
16353,All_Day,0.34822556,0.0031955754,Safe Flow,206.0,True,True
17691,All_Day,0.54355365,0.1685666,Safe Flow,228.0,True,True
18635,All_Day,0.342152,0.3023045,Safe Flow,11.0,True,True
19219,All_Day,0.29626527,0.22805347,Safe Flow,21.0,True,True
19233,All_Day,0.6242761,0.0006145337,Safe Flow,21.0,True,True
19260,All_Day,0.44217074,0.12444308,Safe Flow,55.0,True,True
20262,All_Day,0.70354533,0.045874942,Safe Flow,22.0,True,True
20380,All_Day,0.66565424,0.059517592,Safe Flow,22.0,True,True
20383,All_Day,0.27151546,0.00024581348,Safe Flow,22.0,True,True
20651,All_Day,0.2659328,0.7453833,Safe Flow,228.0,True,True
20652,All_Day,0.5373063,0.19431557,Safe Flow,228.0,True,True
21211,All_Day,0.5884167,0.0016285144,Safe Flow,227.0,True,True
21214,All_Day,0.2757555,0.003441389,Safe Flow,227.0,True,True
21766,All_Day,0.56999135,0.0023045014,Safe Flow,195.0,True,True
21770,All_Day,0.42356673,0.009986173,Safe Flow,195.0,True,True
22023,All_Day,0.43706742,0.0,Safe Flow,54.0,True,True
22139,All_Day,0.48771513,11.129145,Safe Congestion,106.0,True,True
22212,All_Day,0.5445753,0.00076816714,Safe Flow,40.0,True,True
22242,All_Day,0.5039856,0.001659241,Safe Flow,52.0,True,True
22243,All_Day,0.3907276,0.0019972345,Safe Flow,52.0,True,True
22310,All_Day,0.27735186,0.031126132,Safe Flow,106.0,True,True
22341,All_Day,0.54319125,0.2036872,Safe Flow,106.0,True,True
22409,All_Day,0.38439736,1.4816408,Safe Flow,52.0,True,True
22477,All_Day,0.6941489,1.0270702,Safe Flow,106.0,True,True
23049,All_Day,0.54042166,0.00058380706,Safe Flow,261.0,True,True
23051,All_Day,0.62421745,0.0036411122,Safe Flow,261.0,True,True
23053,All_Day,0.5096209,0.0025195882,Safe Flow,261.0,True,True
23593,All_Day,0.14630339,0.015424796,Safe Flow,54.0,True,True
23631,All_Day,0.38232666,0.10732832,Safe Flow,54.0,True,True
23836,All_Day,0.515024,0.0023966816,Safe Flow,33.0,True,True
23842,All_Day,0.46765393,0.004977723,Safe Flow,33.0,True,True
24185,All_Day,0.70905507,0.3420802,Safe Flow,25.0,True,True
24672,All_Day,0.4380363,2.259241,Safe Congestion,97.0,True,True
25426,All_Day,0.6510873,3.5084345,Safe Congestion,108.0,True,True
25836,All_Day,0.4420475,0.060224306,Safe Flow,123.0,True,True
26185,All_Day,0.5471866,1.8951606,Safe Congestion,150.0,True,True
26210,All_Day,0.30914274,1.1349823,Safe Flow,150.0,True,True
26624,All_Day,0.482381,0.35778153,Safe Flow,178.0,True,True
27822,All_Day,0.47848362,10.775265,Safe Congestion,133.0,True,True
28642,All_Day,0.70196915,0.15744354,Safe Flow,89.0,True,True
28645,All_Day,0.49833617,0.752896,Safe Flow,89.0,True,True
28957,All_Day,0.70303166,0.028821632,Safe Flow,97.0,True,True
29256,All_Day,0.44438103,0.24037486,Safe Flow,49.0,True,True
29347,All_Day,0.64983714,0.8130281,Safe Flow,49.0,True,True
31906,All_Day,0.43779117,0.38798586,Safe Flow,125.0,True,True
32478,All_Day,0.5060142,0.4270702,Safe Flow,144.0,True,True
33814,All_Day,0.665233,0.5766477,Safe Flow,68.0,True,True
34118,All_Day,0.21539755,0.045260407,Safe Flow,142.0,True,True
34307,All_Day,0.60369766,0.34567523,Safe Flow,143.0,True,True
36388,All_Day,0.23308635,2.7973576,Safe Congestion,141.0,True,True
36403,All_Day,0.5776232,8.489967,Safe Congestion,140.0,True,True
38243,All_Day,0.77956563,0.94429255,Hidden Danger,166.0,True,True
38371,All_Day,0.6525465,1.76448,Safe Congestion,166.0,True,True
38500,All_Day,0.56916666,0.046243664,Safe Flow,166.0,True,True
41356,All_Day,0.7143607,0.6050392,Safe Flow,91.0,True,True
42864,All_Day,0.63915586,0.17139345,Safe Flow,39.0,True,True
43791,All_Day,0.60536814,0.13728683,Safe Flow,225.0,True,True
44203,All_Day,0.32843813,1.6939315,Safe Congestion,80.0,True,True
44587,All_Day,0.42326796,0.299831,Safe Flow,36.0,True,True
44604,All_Day,0.69719255,0.6341988,Safe Flow,36.0,True,True
44605,All_Day,0.7640124,0.09451529,Hidden Danger,36.0,True,True
44643,All_Day,0.42445412,0.05589184,Safe Flow,,False,True
45165,All_Day,0.50274557,0.0006145337,Safe Flow,36.0,True,True
45171,All_Day,0.38944453,0.0,Safe Flow,198.0,True,True
45262,All_Day,0.54289633,0.001075434,Safe Flow,36.0,True,True
45367,All_Day,0.5756649,0.16988784,Safe Flow,36.0,True,True
45369,All_Day,0.619995,0.19388539,Safe Flow,36.0,True,True
46643,All_Day,0.43701106,0.33983713,Safe Flow,39.0,True,True
47172,All_Day,0.54033816,0.09605162,Safe Flow,177.0,True,True
47174,All_Day,0.47877407,0.0048548165,Safe Flow,177.0,True,True
47180,All_Day,0.46384114,0.5565217,Safe Flow,177.0,True,True
48499,All_Day,0.7095304,0.10112152,Safe Flow,36.0,True,True
50963,All_Day,0.5172645,2.8251345,Safe Congestion,76.0,True,True
51176,All_Day,0.3176561,0.083238594,Safe Flow,180.0,True,True
51182,All_Day,0.3271923,0.08652635,Safe Flow,180.0,True,True
51190,All_Day,0.7200725,0.07617146,Hidden Danger,258.0,True,True
51789,All_Day,0.31095454,0.00039944693,Safe Flow,180.0,True,True
51791,All_Day,0.69835097,0.0026117684,Safe Flow,180.0,True,True
51806,All_Day,0.29243693,0.00058380706,Safe Flow,180.0,True,True
52002,All_Day,0.45084733,0.001567061,Safe Flow,258.0,True,True
52004,All_Day,0.74072206,0.19449992,Hidden Danger,197.0,True,True
54041,All_Day,0.6727704,0.73074204,Safe Flow,117.0,True,True
55939,All_Day,0.51090974,0.15839607,Safe Flow,134.0,True,True
59163,All_Day,0.6762063,1.7108619,Safe Congestion,218.0,True,True
59237,All_Day,0.43781912,1.6492856,Safe Congestion,10.0,True,True
60141,All_Day,0.5974368,0.38170224,Safe Flow,215.0,True,True
62117,All_Day,0.5235831,5.350192,Safe Congestion,86.0,True,True
62211,All_Day,0.51236475,3.2014902,Safe Congestion,86.0,True,True
65515,All_Day,0.77065575,0.6514672,Hidden Danger,191.0,True,True
65785,All_Day,0.6417147,2.0430174,Safe Congestion,38.0,True,True
65911,All_Day,0.5309974,3.1391919,Safe Congestion,112.0,True,True
65919,All_Day,0.68470883,0.48346904,Safe Flow,,False,True
66004,All_Day,0.5103657,0.0057151634,Safe Flow,80.0,True,True
66014,All_Day,0.54042405,0.003041942,Safe Flow,80.0,True,True
66068,All_Day,0.37510943,0.06126901,Safe Flow,226.0,True,True
66303,All_Day,0.43903002,0.38783222,Safe Flow,226.0,True,True
66420,All_Day,0.6909289,2.2948532,Safe Congestion,,False,True
66939,All_Day,0.41174272,0.9441081,Safe Flow,157.0,True,True
69628,All_Day,0.71891284,0.5311415,Hidden Danger,168.0,True,True
70600,All_Day,0.5228621,2.2677832,Safe Congestion,167.0,True,True
70601,All_Day,0.31033128,2.5131357,Safe Congestion,167.0,True,True
70931,All_Day,0.67102647,0.11651559,Safe Flow,244.0,True,True
71297,All_Day,0.42441857,1.5737902,Safe Flow,244.0,True,True
72152,All_Day,0.63415504,1.514795,Safe Flow,69.0,True,True
72898,All_Day,0.4199444,1.0407743,Safe Flow,127.0,True,True
72901,All_Day,0.5954568,0.07509602,Safe Flow,127.0,True,True
72902,All_Day,0.48800072,0.77412814,Safe Flow,127.0,True,True
76140,All_Day,0.7223319,2.3154402,Critical Bottleneck,129.0,True,True
76149,All_Day,0.38532144,0.028114919,Safe Flow,129.0,True,True
76771,All_Day,0.27916104,1.5743432,Safe Flow,129.0,True,True
76782,All_Day,0.41332394,2.887233,Safe Congestion,173.0,True,True
77104,All_Day,0.6275439,0.041204486,Safe Flow,,False,True
77341,All_Day,0.73080236,0.087478876,Hidden Danger,147.0,True,True
77346,All_Day,0.5399024,0.04369335,Safe Flow,147.0,True,True
77348,All_Day,0.53318316,0.048425257,Safe Flow,147.0,True,True
77349,All_Day,0.65196824,0.50444,Safe Flow,147.0,True,True
77482,All_Day,0.46057904,1.647657,Safe Congestion,147.0,True,True
77541,All_Day,0.45585853,1.6674451,Safe Congestion,126.0,True,True
77623,All_Day,0.6901145,1.007651,Safe Flow,126.0,True,True
77708,All_Day,0.37208343,0.6498694,Safe Flow,126.0,True,True
80001,All_Day,0.4343663,1.0499308,Safe Flow,94.0,True,True
80027,All_Day,0.4347249,0.05409433,Safe Flow,18.0,True,True
81629,All_Day,0.44421458,0.22074051,Safe Flow,82.0,True,True
81737,All_Day,0.28008345,0.06581656,Safe Flow,56.0,True,True
81740,All_Day,0.16791996,0.049746506,Safe Flow,56.0,True,True
85032,All_Day,0.46798587,0.00043017362,Safe Flow,252.0,True,True
85033,All_Day,0.49888045,0.0015056076,Safe Flow,252.0,True,True
85036,All_Day,0.30042893,0.004332463,Safe Flow,252.0,True,True
85037,All_Day,0.36083168,0.0008910739,Safe Flow,252.0,True,True
85045,All_Day,0.30821344,0.0011983408,Safe Flow,252.0,True,True
85311,All_Day,0.32544902,1.117929,Safe Flow,213.0,True,True
85317,All_Day,0.18099603,0.8224612,Safe Flow,213.0,True,True
85319,All_Day,0.5339738,0.42925182,Safe Flow,213.0,True,True
85321,All_Day,0.5535981,0.872853,Safe Flow,213.0,True,True
86524,All_Day,0.45240235,0.0058380705,Safe Flow,185.0,True,True
86526,All_Day,0.40453136,0.2647104,Safe Flow,185.0,True,True
86527,All_Day,0.6114876,0.232939,Safe Flow,185.0,True,True
87475,All_Day,0.4865615,0.23333846,Safe Flow,32.0,True,True
88569,All_Day,0.47710595,1.4490706,Safe Flow,51.0,True,True
88859,All_Day,0.74575865,0.15009986,Hidden Danger,259.0,True,True
88941,All_Day,0.52990925,0.0019972345,Safe Flow,259.0,True,True
89036,All_Day,0.670716,0.058196343,Safe Flow,259.0,True,True
89528,All_Day,0.447858,3.4323552,Safe Congestion,259.0,True,True
91650,All_Day,0.68480974,0.00055308035,Safe Flow,73.0,True,True
91653,All_Day,0.3574784,0.0,Safe Flow,73.0,True,True
91655,All_Day,0.47901312,0.0,Safe Flow,73.0,True,True
91656,All_Day,0.28756616,3.0726686e-05,Safe Flow,73.0,True,True
94261,All_Day,0.6603887,0.0022123214,Safe Flow,183.0,True,True
95433,All_Day,0.4211464,0.033077277,Safe Flow,184.0,True,True
97115,All_Day,0.39848208,0.12825319,Safe Flow,9.0,True,True
98571,All_Day,0.44741672,0.08274697,Safe Flow,16.0,True,True
98574,All_Day,0.4689607,0.43871564,Safe Flow,16.0,True,True
98575,All_Day,0.504272,0.022952834,Safe Flow,16.0,True,True
98592,All_Day,0.26028696,0.42544168,Safe Flow,16.0,True,True
99719,All_Day,0.40077555,0.0019972345,Safe Flow,,False,True
101869,All_Day,0.44688436,0.9316331,Safe Flow,64.0,True,True
102394,All_Day,0.5418361,1.2154863,Safe Flow,64.0,True,True
103303,All_Day,0.50882286,0.0013212475,Safe Flow,101.0,True,True
105945,All_Day,0.36871216,0.120510064,Safe Flow,133.0,True,True
106703,All_Day,0.6922886,0.37919804,Safe Flow,130.0,True,True
109335,All_Day,0.54281485,1.2456598,Safe Flow,17.0,True,True
109847,All_Day,0.404053,0.3579966,Safe Flow,89.0,True,True
110454,All_Day,0.62512463,2.0862806,Safe Congestion,80.0,True,True
110733,All_Day,0.46817443,0.19662006,Safe Flow,176.0,True,True
110808,All_Day,0.4915498,1.6912736,Safe Congestion,118.0,True,True
111161,All_Day,0.34822556,0.045321863,Safe Flow,43.0,True,True
111705,All_Day,0.54355365,7.3595943,Safe Congestion,223.0,True,True
112675,All_Day,0.342152,0.060961746,Safe Flow,180.0,True,True
112827,All_Day,0.29628184,0.01539407,Safe Flow,134.0,True,True
113109,All_Day,0.6242761,0.46726072,Safe Flow,69.0,True,True
113459,All_Day,0.44217074,0.7221386,Safe Flow,126.0,True,True
113473,All_Day,0.70350534,0.63942236,Safe Flow,47.0,True,True
113574,All_Day,0.66565424,1.1544938,Safe Flow,18.0,True,True
116301,All_Day,0.2715155,0.25988632,Safe Flow,226.0,True,True
116523,All_Day,0.26591593,0.025994776,Safe Flow,252.0,True,True
116524,All_Day,0.537313,0.49900138,Safe Flow,252.0,True,True
118511,All_Day,0.5884167,0.005315717,Safe Flow,206.0,True,True
119161,All_Day,0.2757555,0.13516669,Safe Flow,86.0,True,True
120736,All_Day,0.56999135,0.085082196,Safe Flow,145.0,True,True
120814,All_Day,0.42356673,0.120202795,Safe Flow,37.0,True,True
122013,All_Day,0.43706742,3.6573052,Safe Congestion,106.0,True,True
128698,All_Day,0.48771513,0.24719618,Safe Flow,39.0,True,True
128703,All_Day,0.5445753,0.21628514,Safe Flow,39.0,True,True
128713,All_Day,0.5039856,0.2847442,Safe Flow,39.0,True,True
132810,All_Day,0.3907276,0.012690121,Safe Flow,14.0,True,True
132895,All_Day,0.27735186,6.767553,Safe Congestion,191.0,True,True
134035,All_Day,0.5431913,2.9307728,Safe Congestion,70.0,True,True
134642,All_Day,0.38439736,0.0400676,Safe Flow,81.0,True,True
134678,All_Day,0.6941489,0.21474881,Safe Flow,168.0,True,True
135786,All_Day,0.54042166,1.7134737,Safe Congestion,80.0,True,True
136584,All_Day,0.6242174,0.05656783,Safe Flow,203.0,True,True
136703,All_Day,0.509631,0.1358734,Safe Flow,220.0,True,True
138592,All_Day,0.14626199,25.463696,Safe Congestion,38.0,True,True
138734,All_Day,0.38232666,0.75910276,Safe Flow,168.0,True,True
141511,All_Day,0.51502395,0.12511906,Safe Flow,14.0,True,True
141997,All_Day,0.46765393,0.6225534,Safe Flow,76.0,True,True
142287,All_Day,0.709055,0.362452,Safe Flow,256.0,True,True
142608,All_Day,0.43806136,0.83711785,Safe Flow,195.0,True,True
143289,All_Day,0.6510462,4.8100476,Safe Congestion,223.0,True,True
145345,All_Day,0.4420475,0.42842218,Safe Flow,126.0,True,True
145368,All_Day,0.5471866,2.4133046,Safe Congestion,70.0,True,True
145550,All_Day,0.30914274,0.007128591,Safe Flow,124.0,True,True
146439,All_Day,0.482381,2.5171301,Safe Congestion,138.0,True,True
146440,All_Day,0.47848362,4.548625,Safe Congestion,138.0,True,True
146575,All_Day,0.70196915,0.02021816,Safe Flow,51.0,True,True
147124,All_Day,0.49833617,12.6563225,Safe Congestion,253.0,True,True
147525,All_Day,0.7030316,0.0,Safe Flow,33.0,True,True
148076,All_Day,0.444381,0.3267783,Safe Flow,65.0,True,True
148556,All_Day,0.6498779,0.0020279612,Safe Flow,65.0,True,True
149198,All_Day,0.43779117,0.063911505,Safe Flow,118.0,True,True
149278,All_Day,0.5060036,1.811584,Safe Congestion,99.0,True,True
149677,All_Day,0.665233,0.9755723,Safe Flow,117.0,True,True
150372,All_Day,0.21539755,2.7801967,Safe Congestion,,False,True
151257,All_Day,0.60369766,0.554248,Safe Flow,95.0,True,True
154461,All_Day,0.23308082,0.5591028,Safe Flow,126.0,True,True
155310,All_Day,0.5776232,5.6281457,Safe Congestion,99.0,True,True
155613,All_Day,0.77956563,12.432263,Critical Bottleneck,191.0,True,True
156013,All_Day,0.6525465,0.5893993,Safe Flow,83.0,True,True
156016,All_Day,0.56916666,4.6019974,Safe Congestion,,False,True
156030,All_Day,0.7143607,0.12628669,Safe Flow,83.0,True,True
156148,All_Day,0.63915586,1.7561224,Safe Congestion,215.0,True,True
156182,All_Day,0.60536814,14.976524,Safe Congestion,203.0,True,True
156766,All_Day,0.32843813,5.24102,Safe Congestion,,False,True
157532,All_Day,0.42326796,0.39926255,Safe Flow,21.0,True,True
157643,All_Day,0.69719255,0.0038715624,Safe Flow,63.0,True,True
157647,All_Day,0.7640124,1.9858965,Critical Bottleneck,150.0,True,True
157874,All_Day,0.4244541,0.5329544,Safe Flow,21.0,True,True
157983,All_Day,0.50274557,0.0026732218,Safe Flow,65.0,True,True
158075,All_Day,0.38944453,0.5973575,Safe Flow,65.0,True,True
158626,All_Day,0.54289633,0.9828545,Safe Flow,237.0,True,True
158858,All_Day,0.5756649,7.5279765,Safe Congestion,142.0,True,True
159186,All_Day,0.619995,4.902443,Safe Congestion,144.0,True,True
160109,All_Day,0.43701103,0.0014441543,Safe Flow,23.0,True,True
160427,All_Day,0.54033816,0.001567061,Safe Flow,245.0,True,True
160985,All_Day,0.47877407,0.6034414,Safe Flow,14.0,True,True
161549,All_Day,0.46384114,0.34407744,Safe Flow,108.0,True,True
161584,All_Day,0.7095304,0.0029190353,Safe Flow,108.0,True,True
161619,All_Day,0.5172645,2.3907206,Safe Congestion,55.0,True,True
161623,All_Day,0.31765607,0.0022737747,Safe Flow,55.0,True,True
161764,All_Day,0.3271923,5.2222767,Safe Congestion,228.0,True,True
161926,All_Day,0.7200725,0.012966662,Hidden Danger,195.0,True,True
162456,All_Day,0.31095454,0.25715163,Safe Flow,54.0,True,True
162628,All_Day,0.69835097,0.0014441543,Safe Flow,65.0,True,True
163568,All_Day,0.29243693,0.17990474,Safe Flow,133.0,True,True
163946,All_Day,0.45084733,0.24077432,Safe Flow,217.0,True,True
164862,All_Day,0.74072206,0.021447226,Hidden Danger,142.0,True,True
165305,All_Day,0.6727704,1.0138577,Safe Flow,80.0,True,True
165612,All_Day,0.51090974,1.6791519,Safe Congestion,229.0,True,True
165861,All_Day,0.6762063,0.0022123214,Safe Flow,,False,True
166298,All_Day,0.43781912,0.05119066,Safe Flow,166.0,True,True
166969,All_Day,0.5974367,0.33614996,Safe Flow,154.0,True,True
167282,All_Day,0.5235892,0.691289,Safe Flow,91.0,True,True
167890,All_Day,0.51236475,0.0,Safe Flow,39.0,True,True
168595,All_Day,0.77065575,0.6024889,Hidden Danger,63.0,True,True
168600,All_Day,0.6417083,0.002826855,Safe Flow,63.0,True,True
171170,All_Day,0.5309974,1.4994622,Safe Flow,215.0,True,True
173408,All_Day,0.68470883,0.7334767,Safe Flow,247.0,True,True
173430,All_Day,0.5103327,0.8731295,Safe Flow,247.0,True,True
173441,All_Day,0.54042405,0.2564142,Safe Flow,247.0,True,True
173860,All_Day,0.37510943,1.6316485,Safe Flow,120.0,True,True
175565,All_Day,0.43903002,0.85924107,Safe Flow,138.0,True,True
175598,All_Day,0.6909289,0.3914887,Safe Flow,126.0,True,True
179198,All_Day,0.41174275,0.3152558,Safe Flow,121.0,True,True
184222,All_Day,0.71891284,0.74813336,Hidden Danger,126.0,True,True
184850,All_Day,0.5228621,0.005223537,Safe Flow,124.0,True,True
185961,All_Day,0.31033128,0.14711937,Safe Flow,247.0,True,True
186606,All_Day,0.67102647,0.111384235,Safe Flow,21.0,True,True
186614,All_Day,0.42441857,2.418098,Safe Congestion,181.0,True,True
188144,All_Day,0.63415504,0.104808725,Safe Flow,80.0,True,True
189271,All_Day,0.4199444,3.3221385,Safe Congestion,,False,True
190429,All_Day,0.5954568,1.8385005,Safe Congestion,126.0,True,True
191274,All_Day,0.48800072,0.004793363,Safe Flow,76.0,True,True
192731,All_Day,0.7223318,4.2801046,Critical Bottleneck,64.0,True,True
196367,All_Day,0.38531783,0.0015977877,Safe Flow,124.0,True,True
221956,All_Day,0.2791222,2.0243049,Safe Congestion,200.0,True,True
229198,All_Day,0.41332394,1.7331694,Safe Congestion,221.0,True,True
232261,All_Day,0.627544,0.00033799355,Safe Flow,154.0,True,True
233467,All_Day,0.73080236,1.0318022,Hidden Danger,64.0,True,True
239592,All_Day,0.5399024,0.29777232,Safe Flow,66.0,True,True
247930,All_Day,0.53319603,0.064372405,Safe Flow,66.0,True,True
251526,All_Day,0.6519724,0.73581195,Safe Flow,247.0,True,True
251715,All_Day,0.46060288,0.29807958,Safe Flow,190.0,True,True
253123,All_Day,0.45585853,11.65328,Safe Congestion,257.0,True,True
253127,All_Day,0.6901145,8.877861,Safe Congestion,257.0,True,True
256272,All_Day,0.37208343,0.0033492087,Safe Flow,206.0,True,True
256804,All_Day,0.4343663,0.43115687,Safe Flow,259.0,True,True
259835,All_Day,0.4347249,0.021078506,Safe Flow,54.0,True,True
261873,All_Day,0.44421455,9.218006e-05,Safe Flow,261.0,True,True
265658,All_Day,0.28008345,0.008326932,Safe Flow,245.0,True,True
265921,All_Day,0.16791996,1.1355969,Safe Flow,33.0,True,True
270791,All_Day,0.46801344,0.09964664,Safe Flow,153.0,True,True
270793,All_Day,0.4988855,0.8798587,Safe Flow,153.0,True,True
270796,All_Day,0.30038953,1.5446613,Safe Flow,153.0,True,True
270800,All_Day,0.3608317,1.6256261,Safe Flow,153.0,True,True
9000863,All_Day,0.30821344,0.51113844,Safe Flow,39.0,True,True
9004982,All_Day,0.325449,0.1764019,Safe Flow,39.0,True,True
9009104,All_Day,0.18100667,0.034045167,Safe Flow,,False,True
9009363,All_Day,0.5339738,8.248517,Safe Congestion,228.0,True,True
9014212,All_Day,0.5535981,0.6284529,Safe Flow,,False,True
9014216,All_Day,0.45240235,5.4632664,Safe Congestion,,False,True
9014418,All_Day,0.40453136,0.017637119,Safe Flow,60.0,True,True
9017010,All_Day,0.6114876,0.37033337,Safe Flow,41.0,True,True
2696,Morning_Rush,0.48826712,0.4859619,Safe Flow,84.0,True,True
4917,Morning_Rush,0.48621485,0.0,Safe Flow,118.0,True,True
4918,Morning_Rush,0.7471263,0.23022461,Hidden Danger,118.0,True,True
5491,Morning_Rush,0.52901477,2.038086,Safe Congestion,23.0,True,True
7384,Morning_Rush,0.6730792,0.49389648,Safe Flow,176.0,True,True
7431,Morning_Rush,0.44844133,0.42211914,Safe Flow,176.0,True,True
7566,Morning_Rush,0.68617,1.1877441,Safe Flow,118.0,True,True
7570,Morning_Rush,0.36347124,2.4626465,Safe Congestion,176.0,True,True
