SegmentID,Time_Period,Avg_Risk_Score,Avg_Volume,Category,PULocationID,PU_in_taxi_clean,Segment_in_traffic
8070,Morning_Rush,0.47815815,3.7485352,Safe Congestion,118.0,True,True
8127,Morning_Rush,0.2862735,3.69458,Safe Congestion,118.0,True,True
8841,Morning_Rush,0.6688566,1.8249512,Safe Congestion,251.0,True,True
9017,Morning_Rush,0.4293206,1.1008301,Safe Flow,251.0,True,True
10198,Morning_Rush,0.39646715,0.25805664,Safe Flow,206.0,True,True
10669,Morning_Rush,0.44788188,0.49194336,Safe Flow,172.0,True,True
11060,Morning_Rush,0.46976236,1.7993164,Safe Flow,172.0,True,True
12562,Morning_Rush,0.5095641,0.38671875,Safe Flow,206.0,True,True
12620,Morning_Rush,0.26546025,0.048339844,Safe Flow,251.0,True,True
12646,Morning_Rush,0.4011044,0.014160156,Safe Flow,206.0,True,True
12675,Morning_Rush,0.44658476,0.20727539,Safe Flow,206.0,True,True
12676,Morning_Rush,0.5452976,0.25561523,Safe Flow,206.0,True,True
12806,Morning_Rush,0.5091032,0.03491211,Safe Flow,118.0,True,True
12946,Morning_Rush,0.3694455,0.057617188,Safe Flow,118.0,True,True
12974,Morning_Rush,0.69855785,0.14746094,Safe Flow,115.0,True,True
12986,Morning_Rush,0.5471389,0.060302734,Safe Flow,245.0,True,True
13483,Morning_Rush,0.40587384,0.021728516,Safe Flow,245.0,True,True
13496,Morning_Rush,0.6282385,0.0146484375,Safe Flow,115.0,True,True
15110,Morning_Rush,0.46900007,3.3769531,Safe Congestion,115.0,True,True
15116,Morning_Rush,0.48975182,1.0571289,Safe Flow,,False,True
16353,Morning_Rush,0.3468182,0.025390625,Safe Flow,206.0,True,True
17691,Morning_Rush,0.5367179,0.20532227,Safe Flow,228.0,True,True
18635,Morning_Rush,0.3414376,0.23144531,Safe Flow,11.0,True,True
19219,Morning_Rush,0.29844454,0.22070312,Safe Flow,21.0,True,True
19233,Morning_Rush,0.62318295,0.0048828125,Safe Flow,21.0,True,True
19260,Morning_Rush,0.44176307,0.17773438,Safe Flow,55.0,True,True
20262,Morning_Rush,0.703227,0.040527344,Safe Flow,22.0,True,True
20380,Morning_Rush,0.66749376,0.0107421875,Safe Flow,22.0,True,True
20383,Morning_Rush,0.27258506,0.001953125,Safe Flow,22.0,True,True
20651,Morning_Rush,0.26468065,1.1358643,Safe Flow,228.0,True,True
20652,Morning_Rush,0.5396928,0.37841797,Safe Flow,228.0,True,True
21211,Morning_Rush,0.5882305,0.012939453,Safe Flow,227.0,True,True
21214,Morning_Rush,0.27674252,0.02734375,Safe Flow,227.0,True,True
21766,Morning_Rush,0.5679038,0.0,Safe Flow,195.0,True,True
21770,Morning_Rush,0.4265401,0.0,Safe Flow,195.0,True,True
22023,Morning_Rush,0.44034272,0.0,Safe Flow,54.0,True,True
22139,Morning_Rush,0.49231738,20.262207,Safe Congestion,106.0,True,True
22212,Morning_Rush,0.5409733,0.0,Safe Flow,40.0,True,True
22242,Morning_Rush,0.50687695,0.0,Safe Flow,52.0,True,True
22243,Morning_Rush,0.39530748,0.0,Safe Flow,52.0,True,True
22310,Morning_Rush,0.28188992,0.0,Safe Flow,106.0,True,True
22341,Morning_Rush,0.54331076,0.27294922,Safe Flow,106.0,True,True
22409,Morning_Rush,0.38790315,1.6342773,Safe Flow,52.0,True,True
22477,Morning_Rush,0.69825774,1.0556641,Safe Flow,106.0,True,True
23049,Morning_Rush,0.5461504,0.0,Safe Flow,261.0,True,True
23051,Morning_Rush,0.6330738,0.012329102,Safe Flow,261.0,True,True
23053,Morning_Rush,0.51015645,0.0,Safe Flow,261.0,True,True
23593,Morning_Rush,0.14797157,0.0,Safe Flow,54.0,True,True
23631,Morning_Rush,0.38923287,0.10668945,Safe Flow,54.0,True,True
23836,Morning_Rush,0.5162834,0.0,Safe Flow,33.0,True,True
23842,Morning_Rush,0.47992435,0.0,Safe Flow,33.0,True,True
24185,Morning_Rush,0.71007764,0.5214844,Safe Flow,25.0,True,True
24672,Morning_Rush,0.44791412,2.7946777,Safe Congestion,97.0,True,True
25426,Morning_Rush,0.6482522,6.4370117,Safe Congestion,108.0,True,True
25836,Morning_Rush,0.4436714,0.08935547,Safe Flow,123.0,True,True
26185,Morning_Rush,0.54429275,1.3625488,Safe Flow,150.0,True,True
26210,Morning_Rush,0.31109756,1.0002441,Safe Flow,150.0,True,True
26624,Morning_Rush,0.48468035,0.49926758,Safe Flow,178.0,True,True
27822,Morning_Rush,0.48255193,8.066895,Safe Congestion,133.0,True,True
28642,Morning_Rush,0.70679843,0.203125,Safe Flow,89.0,True,True
28645,Morning_Rush,0.49743646,1.0610352,Safe Flow,89.0,True,True
28957,Morning_Rush,0.7083398,0.0,Safe Flow,97.0,True,True
29256,Morning_Rush,0.44895342,0.07910156,Safe Flow,49.0,True,True
29347,Morning_Rush,0.649805,0.98828125,Safe Flow,49.0,True,True
31906,Morning_Rush,0.43734124,0.22558594,Safe Flow,125.0,True,True
32478,Morning_Rush,0.51107776,0.46276855,Safe Flow,144.0,True,True
33814,Morning_Rush,0.6708385,0.4794922,Safe Flow,68.0,True,True
34118,Morning_Rush,0.2252969,0.31567383,Safe Flow,142.0,True,True
34307,Morning_Rush,0.6143104,0.5255127,Safe Flow,143.0,True,True
36388,Morning_Rush,0.23977187,3.0576172,Safe Congestion,141.0,True,True
36403,Morning_Rush,0.5841409,9.970947,Safe Congestion,140.0,True,True
38243,Morning_Rush,0.7791336,1.0935059,Hidden Danger,166.0,True,True
38371,Morning_Rush,0.6523298,1.7907715,Safe Flow,166.0,True,True
38500,Morning_Rush,0.5714734,0.048583984,Safe Flow,166.0,True,True
41356,Morning_Rush,0.72084224,0.49365234,Safe Flow,91.0,True,True
42864,Morning_Rush,0.6437329,0.36914062,Safe Flow,39.0,True,True
43791,Morning_Rush,0.61426,0.0,Safe Flow,225.0,True,True
44203,Morning_Rush,0.33187827,1.4150391,Safe Flow,80.0,True,True
44587,Morning_Rush,0.42969942,0.38989258,Safe Flow,36.0,True,True
44604,Morning_Rush,0.6945596,0.49902344,Safe Flow,36.0,True,True
44605,Morning_Rush,0.76091003,0.106933594,Hidden Danger,36.0,True,True
44643,Morning_Rush,0.4271827,0.4440918,Safe Flow,,False,True
45165,Morning_Rush,0.5034556,0.0048828125,Safe Flow,36.0,True,True
45171,Morning_Rush,0.39177525,0.0,Safe Flow,198.0,True,True
45262,Morning_Rush,0.541526,0.008544922,Safe Flow,36.0,True,True
45367,Morning_Rush,0.5810597,0.08935547,Safe Flow,36.0,True,True
45369,Morning_Rush,0.6182391,0.103515625,Safe Flow,36.0,True,True
46643,Morning_Rush,0.4409657,0.43969727,Safe Flow,39.0,True,True
47172,Morning_Rush,0.5444182,0.08886719,Safe Flow,177.0,True,True
47174,Morning_Rush,0.4822792,0.03857422,Safe Flow,177.0,True,True
47180,Morning_Rush,0.4629732,1.092041,Safe Flow,177.0,True,True
48499,Morning_Rush,0.7107689,0.0,Safe Flow,36.0,True,True
50963,Morning_Rush,0.51711386,3.3190918,Safe Congestion,76.0,True,True
51176,Morning_Rush,0.31462798,0.084228516,Safe Flow,180.0,True,True
51182,Morning_Rush,0.32726806,0.11035156,Safe Flow,180.0,True,True
51190,Morning_Rush,0.72628766,0.07861328,Hidden Danger,258.0,True,True
51789,Morning_Rush,0.30831596,0.0,Safe Flow,180.0,True,True
51791,Morning_Rush,0.6967168,0.0,Safe Flow,180.0,True,True
51806,Morning_Rush,0.2936065,0.0,Safe Flow,180.0,True,True
52002,Morning_Rush,0.4478656,0.0,Safe Flow,258.0,True,True
52004,Morning_Rush,0.7410067,0.31030273,Hidden Danger,197.0,True,True
54041,Morning_Rush,0.672474,0.87353516,Safe Flow,117.0,True,True
55939,Morning_Rush,0.51198316,0.15673828,Safe Flow,134.0,True,True
59163,Morning_Rush,0.6790166,1.8498535,Safe Congestion,218.0,True,True
59237,Morning_Rush,0.44161895,2.4221191,Safe Congestion,10.0,True,True
60141,Morning_Rush,0.6067378,0.6134033,Safe Flow,215.0,True,True
62117,Morning_Rush,0.52316904,7.0322266,Safe Congestion,86.0,True,True
62211,Morning_Rush,0.5125579,3.8707275,Safe Congestion,86.0,True,True
65515,Morning_Rush,0.77267736,0.6220703,Hidden Danger,191.0,True,True
65785,Morning_Rush,0.6407774,1.4016113,Safe Flow,38.0,True,True
65911,Morning_Rush,0.5277607,4.135132,Safe Congestion,112.0,True,True
65919,Morning_Rush,0.6868547,0.7261963,Safe Flow,,False,True
66004,Morning_Rush,0.508968,0.0009765625,Safe Flow,80.0,True,True
66014,Morning_Rush,0.54302794,0.0007324219,Safe Flow,80.0,True,True
66068,Morning_Rush,0.37722042,0.08911133,Safe Flow,226.0,True,True
66303,Morning_Rush,0.43862277,0.2932129,Safe Flow,226.0,True,True
66420,Morning_Rush,0.696584,2.348877,Safe Congestion,,False,True
66939,Morning_Rush,0.41013995,1.0834961,Safe Flow,157.0,True,True
69628,Morning_Rush,0.72308874,0.70043945,Hidden Danger,168.0,True,True
70600,Morning_Rush,0.5325564,2.5419922,Safe Congestion,167.0,True,True
70601,Morning_Rush,0.30858934,3.331543,Safe Congestion,167.0,True,True
70931,Morning_Rush,0.6737646,0.057861328,Safe Flow,244.0,True,True
71297,Morning_Rush,0.42708415,1.5229492,Safe Flow,244.0,True,True
72152,Morning_Rush,0.64081013,1.8293457,Safe Congestion,69.0,True,True
72898,Morning_Rush,0.42593944,0.72924805,Safe Flow,127.0,True,True
72901,Morning_Rush,0.5953737,0.080078125,Safe Flow,127.0,True,True
72902,Morning_Rush,0.49897283,0.6191406,Safe Flow,127.0,True,True
76140,Morning_Rush,0.7182521,3.3989258,Safe Congestion,129.0,True,True
76149,Morning_Rush,0.38761228,0.22338867,Safe Flow,129.0,True,True
76771,Morning_Rush,0.28430548,1.3295898,Safe Flow,129.0,True,True
76782,Morning_Rush,0.4240286,4.220215,Safe Congestion,173.0,True,True
77104,Morning_Rush,0.6337421,0.06933594,Safe Flow,,False,True
77341,Morning_Rush,0.73300916,0.41796875,Hidden Danger,147.0,True,True
77346,Morning_Rush,0.54118574,0.203125,Safe Flow,147.0,True,True
77348,Morning_Rush,0.542869,0.22680664,Safe Flow,147.0,True,True
77349,Morning_Rush,0.6615669,1.0966797,Safe Flow,147.0,True,True
77482,Morning_Rush,0.46657598,1.9627686,Safe Congestion,147.0,True,True
77541,Morning_Rush,0.4601719,1.9084473,Safe Congestion,126.0,True,True
77623,Morning_Rush,0.6927726,1.4106445,Safe Flow,126.0,True,True
77708,Morning_Rush,0.37394014,0.76538086,Safe Flow,126.0,True,True
80001,Morning_Rush,0.43273634,0.9812012,Safe Flow,94.0,True,True
80027,Morning_Rush,0.44920537,0.05834961,Safe Flow,18.0,True,True
81629,Morning_Rush,0.44588318,0.33081055,Safe Flow,82.0,True,True
81737,Morning_Rush,0.28480884,0.4333496,Safe Flow,56.0,True,True
81740,Morning_Rush,0.16947676,0.3239746,Safe Flow,56.0,True,True
85032,Morning_Rush,0.47228304,0.0,Safe Flow,252.0,True,True
85033,Morning_Rush,0.5065422,0.011962891,Safe Flow,252.0,True,True
85036,Morning_Rush,0.31060046,0.009277344,Safe Flow,252.0,True,True
85037,Morning_Rush,0.37292588,0.0,Safe Flow,252.0,True,True
85045,Morning_Rush,0.30936065,0.009521484,Safe Flow,252.0,True,True
85311,Morning_Rush,0.33406553,1.0598145,Safe Flow,213.0,True,True
85317,Morning_Rush,0.18173482,1.0068359,Safe Flow,213.0,True,True
85319,Morning_Rush,0.53871,0.50219727,Safe Flow,213.0,True,True
85321,Morning_Rush,0.5522964,1.1008301,Safe Flow,213.0,True,True
86524,Morning_Rush,0.44961634,0.04638672,Safe Flow,185.0,True,True
86526,Morning_Rush,0.40504342,0.33422852,Safe Flow,185.0,True,True
86527,Morning_Rush,0.6118891,0.3466797,Safe Flow,185.0,True,True
87475,Morning_Rush,0.48950994,0.2355957,Safe Flow,32.0,True,True
88569,Morning_Rush,0.48742318,1.8039551,Safe Congestion,51.0,True,True
88859,Morning_Rush,0.74782133,0.20019531,Hidden Danger,259.0,True,True
88941,Morning_Rush,0.5294875,0.01586914,Safe Flow,259.0,True,True
89036,Morning_Rush,0.67414457,0.049560547,Safe Flow,259.0,True,True
89528,Morning_Rush,0.44748965,3.6396484,Safe Congestion,259.0,True,True
91650,Morning_Rush,0.6858143,0.0043945312,Safe Flow,73.0,True,True
91653,Morning_Rush,0.36534065,0.0,Safe Flow,73.0,True,True
91655,Morning_Rush,0.47949132,0.0,Safe Flow,73.0,True,True
91656,Morning_Rush,0.28856596,0.00024414062,Safe Flow,73.0,True,True
94261,Morning_Rush,0.6694685,0.013916016,Safe Flow,183.0,True,True
95433,Morning_Rush,0.43158633,0.26281738,Safe Flow,184.0,True,True
97115,Morning_Rush,0.39645463,0.19604492,Safe Flow,9.0,True,True
98571,Morning_Rush,0.44880038,0.17358398,Safe Flow,16.0,True,True
98574,Morning_Rush,0.46956944,0.6057129,Safe Flow,16.0,True,True
98575,Morning_Rush,0.506002,0.048828125,Safe Flow,16.0,True,True
98592,Morning_Rush,0.26356426,0.6916504,Safe Flow,16.0,True,True
99719,Morning_Rush,0.40416467,0.0,Safe Flow,,False,True
101869,Morning_Rush,0.4452587,1.5866699,Safe Flow,64.0,True,True
102394,Morning_Rush,0.5468186,1.9560547,Safe Congestion,64.0,True,True
103303,Morning_Rush,0.50932264,0.010498047,Safe Flow,101.0,True,True
105945,Morning_Rush,0.36958298,0.11328125,Safe Flow,133.0,True,True
106703,Morning_Rush,0.6983084,0.47583008,Safe Flow,130.0,True,True
109335,Morning_Rush,0.54849243,1.7716064,Safe Flow,17.0,True,True
109847,Morning_Rush,0.40619284,0.48535156,Safe Flow,89.0,True,True
110454,Morning_Rush,0.6304256,3.0644531,Safe Congestion,80.0,True,True
110733,Morning_Rush,0.46917292,0.3996582,Safe Flow,176.0,True,True
110808,Morning_Rush,0.49137792,2.1365967,Safe Congestion,118.0,True,True
111161,Morning_Rush,0.3459523,0.032958984,Safe Flow,43.0,True,True
111705,Morning_Rush,0.5376752,7.7766113,Safe Congestion,223.0,True,True
112675,Morning_Rush,0.3412573,0.0793457,Safe Flow,180.0,True,True
112827,Morning_Rush,0.30040836,0.016113281,Safe Flow,134.0,True,True
113109,Morning_Rush,0.6237103,0.5234375,Safe Flow,69.0,True,True
113459,Morning_Rush,0.4420681,0.7373047,Safe Flow,126.0,True,True
113473,Morning_Rush,0.7016919,0.8540039,Safe Flow,47.0,True,True
113574,Morning_Rush,0.66777915,0.98168945,Safe Flow,18.0,True,True
116301,Morning_Rush,0.2738868,0.41015625,Safe Flow,226.0,True,True
116523,Morning_Rush,0.26540336,0.17773438,Safe Flow,252.0,True,True
116524,Morning_Rush,0.53955895,0.5095215,Safe Flow,252.0,True,True
118511,Morning_Rush,0.588677,0.035888672,Safe Flow,206.0,True,True
119161,Morning_Rush,0.27580056,0.1352539,Safe Flow,86.0,True,True
120736,Morning_Rush,0.568935,0.076660156,Safe Flow,145.0,True,True
120814,Morning_Rush,0.42650825,0.19604492,Safe Flow,37.0,True,True
122013,Morning_Rush,0.44075596,6.5737305,Safe Congestion,106.0,True,True
128698,Morning_Rush,0.4900095,0.30517578,Safe Flow,39.0,True,True
128703,Morning_Rush,0.5405757,0.5270996,Safe Flow,39.0,True,True
128713,Morning_Rush,0.5075327,0.6320801,Safe Flow,39.0,True,True
132810,Morning_Rush,0.39880928,0.0,Safe Flow,14.0,True,True
132895,Morning_Rush,0.2878043,8.131836,Safe Congestion,191.0,True,True
134035,Morning_Rush,0.54554045,5.041992,Safe Congestion,70.0,True,True
134642,Morning_Rush,0.3894304,0.2355957,Safe Flow,81.0,True,True
134678,Morning_Rush,0.7000004,0.2980957,Safe Flow,168.0,True,True
135786,Morning_Rush,0.5489521,2.3903809,Safe Congestion,80.0,True,True
136584,Morning_Rush,0.6349935,0.4494629,Safe Flow,203.0,True,True
136703,Morning_Rush,0.51276374,0.19067383,Safe Flow,220.0,True,True
138592,Morning_Rush,0.15123798,29.470703,Safe Congestion,38.0,True,True
138734,Morning_Rush,0.39059213,0.78393555,Safe Flow,168.0,True,True
141511,Morning_Rush,0.51665896,0.67529297,Safe Flow,14.0,True,True
141997,Morning_Rush,0.47676253,0.50439453,Safe Flow,76.0,True,True
142287,Morning_Rush,0.7073555,0.0,Safe Flow,256.0,True,True
142608,Morning_Rush,0.44912678,0.33666992,Safe Flow,195.0,True,True
143289,Morning_Rush,0.64752656,6.326172,Safe Congestion,223.0,True,True
145345,Morning_Rush,0.44301394,0.8244629,Safe Flow,126.0,True,True
145368,Morning_Rush,0.54600245,1.828125,Safe Congestion,70.0,True,True
145550,Morning_Rush,0.3103236,0.0,Safe Flow,124.0,True,True
146439,Morning_Rush,0.48527053,2.7363281,Safe Congestion,138.0,True,True
146440,Morning_Rush,0.4832806,4.961914,Safe Congestion,138.0,True,True
146575,Morning_Rush,0.7037006,0.16064453,Safe Flow,51.0,True,True
147124,Morning_Rush,0.50157833,14.349609,Safe Congestion,253.0,True,True
147525,Morning_Rush,0.7082343,0.0,Safe Flow,33.0,True,True
148076,Morning_Rush,0.44905978,0.4543457,Safe Flow,65.0,True,True
148556,Morning_Rush,0.6506429,0.0,Safe Flow,65.0,True,True
149198,Morning_Rush,0.4380568,0.03149414,Safe Flow,118.0,True,True
149278,Morning_Rush,0.51183456,1.2590332,Safe Flow,99.0,True,True
149677,Morning_Rush,0.67267036,1.1784668,Safe Flow,117.0,True,True
150372,Morning_Rush,0.22969453,1.8531494,Safe Congestion,,False,True
151257,Morning_Rush,0.61303365,0.607666,Safe Flow,95.0,True,True
154461,Morning_Rush,0.23536961,0.83154297,Safe Flow,126.0,True,True
155310,Morning_Rush,0.5861166,3.4560547,Safe Congestion,99.0,True,True
155613,Morning_Rush,0.77893907,15.473877,Critical Bottleneck,191.0,True,True
156013,Morning_Rush,0.65195066,0.41503906,Safe Flow,83.0,True,True
156016,Morning_Rush,0.5701986,4.054199,Safe Congestion,,False,True
156030,Morning_Rush,0.7239042,0.46850586,Hidden Danger,83.0,True,True
156148,Morning_Rush,0.64434445,1.5268555,Safe Flow,215.0,True,True
156182,Morning_Rush,0.6102512,16.455078,Safe Congestion,203.0,True,True
156766,Morning_Rush,0.33333087,8.892822,Safe Congestion,,False,True
157532,Morning_Rush,0.43076015,0.62231445,Safe Flow,21.0,True,True
157643,Morning_Rush,0.6947667,0.030761719,Safe Flow,63.0,True,True
157647,Morning_Rush,0.7608449,1.0944824,Hidden Danger,150.0,True,True
157874,Morning_Rush,0.4278214,0.65185547,Safe Flow,21.0,True,True
157983,Morning_Rush,0.50329703,0.0,Safe Flow,65.0,True,True
158075,Morning_Rush,0.39344537,0.7644043,Safe Flow,65.0,True,True
158626,Morning_Rush,0.54179,0.82128906,Safe Flow,237.0,True,True
158858,Morning_Rush,0.582017,8.449463,Safe Congestion,142.0,True,True
159186,Morning_Rush,0.61802435,4.225586,Safe Congestion,144.0,True,True
160109,Morning_Rush,0.4419918,0.0,Safe Flow,23.0,True,True
160427,Morning_Rush,0.5450145,0.012451172,Safe Flow,245.0,True,True
160985,Morning_Rush,0.48129386,0.8039551,Safe Flow,14.0,True,True
161549,Morning_Rush,0.46222565,0.37231445,Safe Flow,108.0,True,True
161584,Morning_Rush,0.7124113,0.0,Safe Flow,108.0,True,True
161619,Morning_Rush,0.5171363,2.6135254,Safe Congestion,55.0,True,True
161623,Morning_Rush,0.31320387,0.0,Safe Flow,55.0,True,True
161764,Morning_Rush,0.32581535,9.74707,Safe Congestion,228.0,True,True
161926,Morning_Rush,0.72725296,0.0,Hidden Danger,195.0,True,True
162456,Morning_Rush,0.30862513,0.36157227,Safe Flow,54.0,True,True
162628,Morning_Rush,0.69657433,0.0,Safe Flow,65.0,True,True
163568,Morning_Rush,0.29456928,0.0,Safe Flow,133.0,True,True
163946,Morning_Rush,0.4474979,0.3154297,Safe Flow,217.0,True,True
164862,Morning_Rush,0.7409939,0.12207031,Hidden Danger,142.0,True,True
165305,Morning_Rush,0.6730776,0.954834,Safe Flow,80.0,True,True
165612,Morning_Rush,0.5125312,2.7712402,Safe Congestion,229.0,True,True
165861,Morning_Rush,0.6792598,0.017578125,Safe Flow,,False,True
166298,Morning_Rush,0.44342905,0.060546875,Safe Flow,166.0,True,True
166969,Morning_Rush,0.6068031,0.3461914,Safe Flow,154.0,True,True
167282,Morning_Rush,0.52341974,0.8557129,Safe Flow,91.0,True,True
167890,Morning_Rush,0.5132062,0.0,Safe Flow,39.0,True,True
168595,Morning_Rush,0.7725313,0.87939453,Hidden Danger,63.0,True,True
168600,Morning_Rush,0.63949406,0.0,Safe Flow,63.0,True,True
171170,Morning_Rush,0.5285538,2.0026855,Safe Congestion,215.0,True,True
173408,Morning_Rush,0.6870959,1.1760254,Safe Flow,247.0,True,True
173430,Morning_Rush,0.508728,1.1486816,Safe Flow,247.0,True,True
173441,Morning_Rush,0.5429288,0.32250977,Safe Flow,247.0,True,True
173860,Morning_Rush,0.37624785,1.9511719,Safe Congestion,120.0,True,True
175565,Morning_Rush,0.43988052,1.1818848,Safe Flow,138.0,True,True
175598,Morning_Rush,0.69755256,0.3762207,Safe Flow,126.0,True,True
179198,Morning_Rush,0.40884846,0.7036133,Safe Flow,121.0,True,True
184222,Morning_Rush,0.7227853,0.967041,Hidden Danger,126.0,True,True
184850,Morning_Rush,0.53408396,0.0,Safe Flow,124.0,True,True
185961,Morning_Rush,0.3128303,0.20898438,Safe Flow,247.0,True,True
186606,Morning_Rush,0.6746687,0.1694336,Safe Flow,21.0,True,True
186614,Morning_Rush,0.42976934,3.011963,Safe Congestion,181.0,True,True
188144,Morning_Rush,0.6432059,0.0,Safe Flow,80.0,True,True
189271,Morning_Rush,0.43082285,4.1418457,Safe Congestion,,False,True
190429,Morning_Rush,0.59634215,2.9536133,Safe Congestion,126.0,True,True
191274,Morning_Rush,0.5007726,0.0,Safe Flow,76.0,True,True
192731,Morning_Rush,0.7183489,6.6484375,Safe Congestion,64.0,True,True
196367,Morning_Rush,0.38784412,0.0,Safe Flow,124.0,True,True
221956,Morning_Rush,0.28500175,3.020874,Safe Congestion,200.0,True,True
229198,Morning_Rush,0.42592886,2.987793,Safe Congestion,221.0,True,True
232261,Morning_Rush,0.6352856,0.0,Safe Flow,154.0,True,True
233467,Morning_Rush,0.7312614,1.2358398,Hidden Danger,64.0,True,True
239592,Morning_Rush,0.5456041,0.3388672,Safe Flow,66.0,True,True
247930,Morning_Rush,0.5479887,0.050048828,Safe Flow,66.0,True,True
251526,Morning_Rush,0.6636728,1.2192383,Safe Flow,247.0,True,True
251715,Morning_Rush,0.46666628,1.1162109,Safe Flow,190.0,True,True
253123,Morning_Rush,0.4618271,15.241455,Safe Congestion,257.0,True,True
253127,Morning_Rush,0.68505865,13.145264,Safe Congestion,257.0,True,True
256272,Morning_Rush,0.37545183,0.026611328,Safe Flow,206.0,True,True
256804,Morning_Rush,0.43292865,0.39257812,Safe Flow,259.0,True,True
259835,Morning_Rush,0.45182788,0.0,Safe Flow,54.0,True,True
261873,Morning_Rush,0.44903982,0.0,Safe Flow,261.0,True,True
265658,Morning_Rush,0.2856294,0.06616211,Safe Flow,245.0,True,True
265921,Morning_Rush,0.16966026,1.5500488,Safe Flow,33.0,True,True
270791,Morning_Rush,0.47289017,0.15063477,Safe Flow,153.0,True,True
270793,Morning_Rush,0.5068123,1.0058594,Safe Flow,153.0,True,True
270796,Morning_Rush,0.3110542,1.5551758,Safe Flow,153.0,True,True
270800,Morning_Rush,0.3747385,2.4421387,Safe Congestion,153.0,True,True
9000863,Morning_Rush,0.30933097,0.5905762,Safe Flow,39.0,True,True
9004982,Morning_Rush,0.336009,0.25195312,Safe Flow,39.0,True,True
9009104,Morning_Rush,0.18083853,0.0,Safe Flow,,False,True
9009363,Morning_Rush,0.54043335,9.273193,Safe Congestion,228.0,True,True
9014212,Morning_Rush,0.5525959,0.0,Safe Flow,,False,True
9014216,Morning_Rush,0.45040888,6.5129395,Safe Congestion,,False,True
9014418,Morning_Rush,0.4048372,0.0637207,Safe Flow,60.0,True,True
9017010,Morning_Rush,0.6129223,0.6595459,Safe Flow,41.0,True,True
